# PDF of fluctuation velocity in a strained channel at different channel heights
# Normalization is by u_tau(0) (i.e. unstrained channel u_tau)
# STRAIN TIME = 0.77
#
# y = 0.0261,  y+ =  10
#
# u,v,w = normalized fluctuation velocity values
# p(s) = probability density function of s
#
#      u           p(u)           v             p(v)           w            p(w)
  2.73819E+00   3.28680E-02   1.10046E+00   1.86025E-02   2.20174E+00   1.62290E-02
  2.76530E+00   3.18151E-02   1.11989E+00   1.67985E-02   2.22801E+00   1.53167E-02
  2.79216E+00   3.06852E-02   1.13932E+00   1.55331E-02   2.25429E+00   1.44426E-02
  2.81901E+00   2.96142E-02   1.15878E+00   1.41465E-02   2.28054E+00   1.32061E-02
  2.84587E+00   2.86760E-02   1.17821E+00   1.28588E-02   2.30682E+00   1.22794E-02
  2.87299E+00   2.74803E-02   1.19764E+00   1.19118E-02   2.33309E+00   1.15336E-02
  2.89984E+00   2.63212E-02   1.21710E+00   1.11053E-02   2.35934E+00   1.10757E-02
  2.92670E+00   2.51523E-02   1.23653E+00   1.01998E-02   2.38562E+00   1.04964E-02
  2.95355E+00   2.41401E-02   1.25596E+00   9.46782E-03   2.41189E+00   9.39433E-03
  2.98067E+00   2.33972E-02   1.27542E+00   8.76965E-03   2.43814E+00   8.57138E-03
  3.00753E+00   2.24975E-02   1.29485E+00   7.99254E-03   2.46442E+00   7.79756E-03
  3.03438E+00   2.16700E-02   1.31428E+00   7.40523E-03   2.49070E+00   7.20866E-03
  3.06124E+00   2.10383E-02   1.33373E+00   6.82066E-03   2.51695E+00   6.68132E-03
  3.08809E+00   2.02179E-02   1.35316E+00   6.35201E-03   2.54322E+00   6.14442E-03
  3.11521E+00   1.90979E-02   1.37262E+00   5.93136E-03   2.56950E+00   5.69692E-03
  3.14207E+00   1.83969E-02   1.39205E+00   5.50698E-03   2.59575E+00   5.24348E-03
  3.16892E+00   1.73731E-02   1.41148E+00   4.84852E-03   2.62202E+00   4.97305E-03
  3.19578E+00   1.66196E-02   1.43094E+00   4.58090E-03   2.64840E+00   4.55748E-03
  3.22290E+00   1.59174E-02   1.45037E+00   4.12508E-03   2.67447E+00   4.20653E-03
  3.24975E+00   1.51657E-02   1.46980E+00   3.94761E-03   2.70080E+00   4.05027E-03
  3.27661E+00   1.45498E-02   1.48926E+00   3.53929E-03   2.72713E+00   3.83252E-03
  3.30346E+00   1.37276E-02   1.50869E+00   3.18424E-03   2.75346E+00   3.56052E-03
  3.33058E+00   1.31163E-02   1.52812E+00   3.10702E-03   2.77952E+00   3.41900E-03
  3.35744E+00   1.27562E-02   1.54757E+00   2.89438E-03   2.80585E+00   3.16058E-03
  3.38429E+00   1.19614E-02   1.56701E+00   2.52427E-03   2.83218E+00   2.90489E-03
  3.41115E+00   1.13495E-02   1.58644E+00   2.31769E-03   2.85851E+00   2.77967E-03
  3.43827E+00   1.10500E-02   1.60589E+00   2.11595E-03   2.88457E+00   2.59530E-03
  3.46512E+00   1.07831E-02   1.62532E+00   2.09827E-03   2.91090E+00   2.46510E-03
  3.49198E+00   1.04207E-02   1.64475E+00   1.92292E-03   2.93723E+00   2.24196E-03
  3.51883E+00   9.81817E-03   1.66421E+00   1.75312E-03   2.96356E+00   2.10944E-03
  3.54569E+00   9.23487E-03   1.68364E+00   1.59950E-03   2.98989E+00   2.00435E-03
  3.57281E+00   8.94235E-03   1.70307E+00   1.51015E-03   3.01595E+00   1.92752E-03
  3.59966E+00   8.28388E-03   1.72253E+00   1.36179E-03   3.04228E+00   1.87818E-03
  3.62652E+00   7.61958E-03   1.74196E+00   1.30054E-03   3.06861E+00   1.75720E-03
  3.65337E+00   7.28977E-03   1.76139E+00   1.19139E-03   3.09494E+00   1.69135E-03
  3.68049E+00   6.91450E-03   1.78085E+00   1.12054E-03   3.12100E+00   1.50062E-03
  3.70734E+00   6.73502E-03   1.80028E+00   1.05697E-03   3.14733E+00   1.44439E-03
  3.73420E+00   6.47979E-03   1.81971E+00   9.95932E-04   3.17366E+00   1.30662E-03
  3.76106E+00   6.07947E-03   1.83917E+00   8.66757E-04   3.19999E+00   1.20570E-03
  3.78817E+00   5.78654E-03   1.85860E+00   7.82840E-04   3.22606E+00   1.19266E-03
  3.81503E+00   5.53265E-03   1.87805E+00   7.87793E-04   3.25238E+00   1.13364E-03
  3.84188E+00   5.09928E-03   1.89748E+00   7.38815E-04   3.27871E+00   1.02992E-03
  3.86874E+00   4.95955E-03   1.91691E+00   6.37404E-04   3.30504E+00   9.92044E-04
  3.89560E+00   4.68072E-03   1.93637E+00   5.23541E-04   3.33137E+00   9.77919E-04
  3.92271E+00   4.52449E-03   1.95580E+00   5.33223E-04   3.35744E+00   9.53148E-04
  3.94957E+00   4.24718E-03   1.97523E+00   5.31637E-04   3.38377E+00   8.71126E-04
  3.97642E+00   4.00063E-03   1.99469E+00   4.53248E-04   3.41009E+00   7.89787E-04
  4.00328E+00   3.85245E-03   2.01412E+00   5.11908E-04   3.43642E+00   7.29874E-04
  4.03040E+00   3.69214E-03   2.03355E+00   4.54673E-04   3.46249E+00   7.21958E-04
  4.05725E+00   3.53458E-03   2.05301E+00   3.47703E-04   3.48882E+00   6.78920E-04
  4.08411E+00   3.36069E-03   2.07244E+00   2.87103E-04   3.51515E+00   6.24071E-04
  4.11096E+00   3.08839E-03   2.09187E+00   2.82272E-04   3.54147E+00   6.20208E-04
  4.13808E+00   2.85740E-03   2.11133E+00   2.66010E-04   3.56754E+00   5.85973E-04
  4.16494E+00   2.70986E-03   2.13076E+00   2.22723E-04   3.59387E+00   5.47207E-04
  4.19179E+00   2.48143E-03   2.15019E+00   1.89644E-04   3.62020E+00   5.18506E-04
  4.21865E+00   2.37783E-03   2.16964E+00   2.10554E-04   3.64653E+00   5.16732E-04
  4.24577E+00   2.30878E-03   2.18907E+00   1.86389E-04   3.67259E+00   5.02627E-04
  4.27262E+00   2.18606E-03   2.20850E+00   1.76151E-04   3.69892E+00   4.67533E-04
  4.29948E+00   2.05069E-03   2.22796E+00   1.90968E-04   3.72525E+00   4.63923E-04
  4.32633E+00   1.94289E-03   2.24739E+00   1.68985E-04   3.75158E+00   4.25109E-04
  4.35319E+00   1.91935E-03   2.26682E+00   1.50247E-04   3.77791E+00   3.74859E-04
  4.38031E+00   1.91177E-03   2.28628E+00   1.54169E-04   3.80397E+00   3.87367E-04
  4.40716E+00   1.82227E-03   2.30571E+00   1.55109E-04   3.83030E+00   3.65387E-04
  4.43402E+00   1.70788E-03   2.32514E+00   1.05050E-04   3.85663E+00   3.41504E-04
  4.46087E+00   1.57898E-03   2.34460E+00   9.59992E-05   3.88296E+00   3.28143E-04
  4.48799E+00   1.47590E-03   2.36403E+00   1.36997E-04   3.90902E+00   3.00138E-04
  4.51485E+00   1.43820E-03   2.38348E+00   9.48268E-05   3.93535E+00   2.62205E-04
  4.54170E+00   1.33034E-03   2.40292E+00   8.14222E-05   3.96168E+00   2.24694E-04
  4.56856E+00   1.29345E-03   2.42235E+00   8.37043E-05   3.98801E+00   2.22606E-04
  4.59568E+00   1.25062E-03   2.44180E+00   8.14404E-05   4.01407E+00   2.24619E-04
  4.62253E+00   1.18495E-03   2.46123E+00   8.13545E-05   4.04040E+00   2.26311E-04
  4.64939E+00   1.13286E-03   2.48066E+00   5.88780E-05   4.06673E+00   2.16376E-04
  4.67624E+00   1.04930E-03   2.50012E+00   5.66495E-05   4.09306E+00   1.61642E-04
  4.70310E+00   9.75116E-04   2.51955E+00   6.32340E-05   4.11939E+00   1.49946E-04
  4.73022E+00   8.84387E-04   2.53898E+00   7.12518E-05   4.14545E+00   1.49878E-04
  4.75707E+00   8.61486E-04   2.55844E+00   5.37074E-05   4.17178E+00   1.27544E-04
  4.78393E+00   7.97679E-04   2.57787E+00   4.29639E-05   4.19811E+00   1.24330E-04
  4.81078E+00   6.88944E-04   2.59730E+00   4.23454E-05   4.22444E+00   1.28246E-04
  4.83790E+00   6.34868E-04   2.61676E+00   4.30640E-05   4.25051E+00   1.01893E-04
  4.86475E+00   5.77721E-04   2.63629E+00   4.33591E-05   4.27683E+00   6.82721E-05
  4.89161E+00   5.08949E-04   2.65551E+00   4.41191E-05   4.30316E+00   7.70271E-05
  4.91847E+00   5.00605E-04   2.67500E+00   3.85392E-05   4.32949E+00   6.12265E-05
  4.94558E+00   4.68771E-04   2.69448E+00   2.86032E-05   4.35556E+00   5.32161E-05
  4.97244E+00   4.52024E-04   2.71396E+00   3.37789E-05   4.38189E+00   5.46818E-05
  4.99929E+00   4.39775E-04   2.73345E+00   2.91207E-05   4.40821E+00   6.59363E-05
  5.02615E+00   4.23191E-04   2.75293E+00   3.04568E-05   4.43454E+00   5.17189E-05
  5.05327E+00   4.11438E-04   2.77215E+00   3.08792E-05   4.46061E+00   4.92706E-05
  5.08012E+00   3.80624E-04   2.79163E+00   2.39682E-05   4.48694E+00   5.00901E-05
  5.10698E+00   3.10733E-04   2.81112E+00   1.50965E-05   4.51327E+00   4.07367E-05
  5.13383E+00   2.67140E-04   2.83060E+00   4.82002E-06   4.53960E+00   3.70464E-05
  5.16069E+00   2.69832E-04   2.85008E+00   6.50331E-06   4.56592E+00   1.87061E-05
  5.18781E+00   2.65671E-04   2.86957E+00   1.56807E-05   4.59199E+00   1.96259E-05
  5.21466E+00   2.53906E-04   2.88879E+00   2.41400E-05   4.61832E+00   1.85983E-05
  5.24152E+00   2.29159E-04   2.90827E+00   1.78971E-05   4.64465E+00   1.71352E-05
  5.26837E+00   2.04702E-04   2.92775E+00   1.78223E-05   4.67098E+00   1.93032E-05
  5.29549E+00   1.93304E-04   2.94724E+00   2.68294E-05   4.69704E+00   2.32050E-05
  5.32235E+00   1.73189E-04   2.96672E+00   1.73958E-05   4.72337E+00   1.95898E-05
  5.34920E+00   1.69419E-04   2.98620E+00   1.18573E-05   4.74970E+00   1.73625E-05
  5.37606E+00   1.48954E-04   3.00542E+00   1.45689E-05   4.77603E+00   1.60120E-05
  5.40318E+00   1.27568E-04   3.02490E+00   1.39362E-05   4.80209E+00   1.61936E-05
  5.43003E+00   1.32096E-04   3.04439E+00   1.60405E-05   4.82842E+00   2.06918E-05
  5.45689E+00   1.40446E-04   3.06387E+00   1.65397E-05   4.85475E+00   4.29169E-06
  5.48374E+00   1.39753E-04   3.08335E+00   1.12691E-05   4.88108E+00   3.16583E-06
  5.51060E+00   1.08636E-04   3.10284E+00   1.37846E-05   4.90741E+00   1.43116E-06
  5.53772E+00   9.17602E-05   3.12206E+00   2.51042E-05   4.93347E+00   2.33858E-06
  5.56457E+00   6.31721E-05   3.14154E+00   2.25856E-05   4.95980E+00   4.41937E-06
  5.59143E+00   6.50427E-05   3.16102E+00   9.82540E-06   4.98613E+00   7.91970E-06
  5.61828E+00   6.29973E-05   3.18051E+00   8.05682E-06   5.01246E+00   6.94322E-06
  5.64540E+00   4.15085E-05   3.19999E+00   5.78562E-06   5.03852E+00   2.87023E-06
  5.67226E+00   3.60124E-05   3.21947E+00   7.75169E-06   5.06485E+00   4.31435E-06
  5.69911E+00   3.80367E-05   3.23869E+00   8.26077E-06   5.09118E+00   5.47910E-06
  5.72597E+00   3.77279E-05   3.25818E+00   8.29503E-06   5.11751E+00   1.40584E-06
  5.75309E+00   2.82611E-05   3.27766E+00   6.91233E-06   5.14358E+00   1.61738E-06
  5.77994E+00   3.39904E-05   3.29714E+00   0.00000E+00   5.16990E+00   4.24420E-06
  5.80680E+00   4.23401E-05   3.31663E+00   0.00000E+00   5.19623E+00   5.58132E-06
  5.83365E+00   2.99813E-05   3.33611E+00   7.05746E-07   5.22256E+00   5.52312E-06
  5.86077E+00   1.84779E-05   3.35533E+00   2.66132E-06   5.24863E+00   2.89636E-06
  5.88762E+00   1.97663E-05   3.37481E+00   1.75150E-06   5.27496E+00   1.20768E-06
  5.91448E+00   2.73707E-05   3.39430E+00   0.00000E+00   5.30128E+00   2.11429E-07
  5.94134E+00   2.12178E-05   3.41378E+00   0.00000E+00   5.32761E+00   2.83822E-06
  5.96819E+00   1.72647E-05   3.43326E+00   8.81038E-07   5.35394E+00   3.70860E-06
  5.99531E+00   1.86253E-05   3.45275E+00   2.80453E-06   5.38001E+00   2.40321E-06
  6.02216E+00   2.13932E-05   3.47197E+00   6.39496E-06   5.40634E+00   1.09140E-06
  6.04902E+00   2.12365E-05   3.49145E+00   8.48484E-06   5.43266E+00   0.00000E+00
  6.07588E+00   1.64640E-05   3.51093E+00   2.66677E-06   5.45899E+00   0.00000E+00
  6.10299E+00   6.08588E-06   3.53042E+00   1.05050E-06   5.48506E+00   1.40598E-06
  6.12985E+00   4.64634E-06   3.54990E+00   2.98979E-06   5.51139E+00   4.03273E-06
  6.15670E+00   8.85610E-06   3.56938E+00   1.41273E-06   5.53772E+00   3.10776E-06
  6.18356E+00   9.96501E-06   3.58860E+00   0.00000E+00   5.56405E+00   2.49731E-06
  6.21068E+00   7.87190E-06   3.60809E+00   0.00000E+00   5.59011E+00   3.81075E-06
  6.23753E+00   7.32997E-06   3.62757E+00   2.47778E-06   5.61644E+00   3.45926E-06
  6.26439E+00   0.00000E+00   3.64705E+00   6.35645E-06   5.64277E+00   0.00000E+00

#
# y = 0.0761,  y+ =  30
#
#      u           p(u)           v             p(v)           w            p(w)
 -5.26179E+00   0.00000E+00  -5.04326E+00   0.00000E+00  -5.86182E+00   0.00000E+00
 -5.23178E+00   1.94300E-06  -5.01957E+00   0.00000E+00  -5.83233E+00   6.32337E-06
 -5.20176E+00   6.25348E-07  -4.99613E+00   5.76408E-07  -5.80285E+00   7.79820E-06
 -5.17175E+00   2.53927E-06  -4.97244E+00   2.00663E-06  -5.77336E+00   7.79820E-06
 -5.14147E+00   1.98538E-06  -4.94901E+00   1.13925E-06  -5.74387E+00   8.74795E-06
 -5.11145E+00   7.14412E-08  -4.92531E+00   2.83022E-07  -5.71438E+00   8.89487E-06
 -5.08144E+00   1.84252E-06  -4.90188E+00   1.71327E-06  -5.68489E+00   4.04590E-06
 -5.05143E+00   2.95071E-06  -4.87818E+00   1.42462E-06  -5.65541E+00   6.76725E-06
 -5.02141E+00   1.99377E-06  -4.85475E+00   0.00000E+00  -5.62618E+00   1.52530E-05
 -4.99140E+00   1.65763E-05  -4.83105E+00   0.00000E+00  -5.59669E+00   1.21062E-05
 -4.96138E+00   3.27748E-05  -4.80762E+00   0.00000E+00  -5.56720E+00   8.46154E-06
 -4.93110E+00   2.96734E-05  -4.78393E+00   0.00000E+00  -5.53772E+00   4.80458E-06
 -4.90109E+00   3.09301E-05  -4.76023E+00   1.14244E-06  -5.50823E+00   5.72321E-06
 -4.87107E+00   2.84153E-05  -4.73680E+00   1.99545E-06  -5.47874E+00   7.79820E-06
 -4.84106E+00   2.94789E-05  -4.71310E+00   5.65201E-07  -5.44925E+00   7.79820E-06
 -4.81104E+00   3.78827E-05  -4.68967E+00   8.65059E-07  -5.41976E+00   6.49757E-06
 -4.78103E+00   3.62110E-05  -4.66597E+00   2.27290E-06  -5.39028E+00   4.07318E-06
 -4.75075E+00   9.64715E-05  -4.64254E+00   8.52639E-07  -5.36079E+00   9.33751E-06
 -4.72074E+00   1.12078E-04  -4.61884E+00   5.71643E-07  -5.33130E+00   1.58431E-05
 -4.69072E+00   1.21916E-04  -4.59541E+00   2.00191E-06  -5.30181E+00   2.10072E-05
 -4.66071E+00   1.23554E-04  -4.57172E+00   1.13598E-06  -5.27232E+00   2.02069E-05
 -4.63069E+00   1.54599E-04  -4.54828E+00   0.00000E+00  -5.24283E+00   1.60719E-05
 -4.60068E+00   1.65753E-04  -4.52459E+00   0.00000E+00  -5.21335E+00   1.28154E-05
 -4.57066E+00   1.88490E-04  -4.50089E+00   4.56309E-06  -5.18386E+00   1.31297E-05
 -4.54039E+00   2.15307E-04  -4.47746E+00   2.92914E-06  -5.15463E+00   1.53119E-05
 -4.51037E+00   2.49991E-04  -4.45376E+00   8.64115E-06  -5.12515E+00   1.45196E-05
 -4.48036E+00   2.88396E-04  -4.43033E+00   9.06677E-06  -5.09566E+00   1.41464E-05
 -4.45034E+00   3.48945E-04  -4.40664E+00   8.37458E-06  -5.06617E+00   1.75300E-05
 -4.42033E+00   3.80486E-04  -4.38320E+00   1.67339E-05  -5.03668E+00   1.64445E-05
 -4.39031E+00   3.99138E-04  -4.35951E+00   1.70317E-05  -5.00719E+00   1.10107E-05
 -4.36030E+00   4.41342E-04  -4.33607E+00   2.59699E-05  -4.97770E+00   1.87376E-05
 -4.33002E+00   5.45087E-04  -4.31238E+00   2.76753E-05  -4.94822E+00   2.76195E-05
 -4.30000E+00   6.14854E-04  -4.28895E+00   1.93886E-05  -4.91873E+00   3.78082E-05
 -4.26999E+00   6.81602E-04  -4.26525E+00   1.80537E-05  -4.88924E+00   3.26763E-05
 -4.23997E+00   7.57460E-04  -4.24182E+00   2.13701E-05  -4.85975E+00   2.75817E-05
 -4.20996E+00   8.23338E-04  -4.21812E+00   2.18139E-05  -4.83026E+00   2.92295E-05
 -4.17995E+00   8.78312E-04  -4.19443E+00   1.89398E-05  -4.80078E+00   3.07074E-05
 -4.14993E+00   9.48643E-04  -4.17099E+00   2.43335E-05  -4.77129E+00   3.08085E-05
 -4.11965E+00   1.00833E-03  -4.14730E+00   2.63091E-05  -4.74180E+00   2.99331E-05
 -4.08964E+00   1.13855E-03  -4.12386E+00   2.18741E-05  -4.71257E+00   2.50213E-05
 -4.05962E+00   1.20529E-03  -4.10017E+00   2.79877E-05  -4.68309E+00   4.32426E-05
 -4.02961E+00   1.36822E-03  -4.07674E+00   2.94563E-05  -4.65360E+00   5.43717E-05
 -3.99959E+00   1.53304E-03  -4.05304E+00   3.04303E-05  -4.62411E+00   5.45384E-05
 -3.96958E+00   1.75806E-03  -4.02961E+00   3.86633E-05  -4.59462E+00   5.20630E-05
 -3.93930E+00   1.94898E-03  -4.00591E+00   5.08017E-05  -4.56513E+00   6.59986E-05
 -3.90929E+00   2.15649E-03  -3.98248E+00   4.84869E-05  -4.53565E+00   7.62834E-05
 -3.87927E+00   2.50523E-03  -3.95878E+00   4.95233E-05  -4.50616E+00   6.67983E-05
 -3.84926E+00   2.87290E-03  -3.93509E+00   3.91652E-05  -4.47667E+00   5.10711E-05
 -3.81924E+00   3.23571E-03  -3.91166E+00   4.06331E-05  -4.44718E+00   5.40933E-05
 -3.78923E+00   3.59673E-03  -3.88796E+00   6.13131E-05  -4.41769E+00   6.67116E-05
 -3.75921E+00   3.72204E-03  -3.86453E+00   5.59012E-05  -4.38821E+00   7.68289E-05
 -3.72893E+00   3.99041E-03  -3.84083E+00   5.67968E-05  -4.35872E+00   7.49877E-05
 -3.69892E+00   4.35599E-03  -3.81740E+00   6.93013E-05  -4.32923E+00   7.84904E-05
 -3.66890E+00   4.73932E-03  -3.79370E+00   8.66366E-05  -4.29974E+00   8.26068E-05
 -3.63889E+00   5.22821E-03  -3.77027E+00   7.96130E-05  -4.27052E+00   1.08973E-04
 -3.60888E+00   5.77027E-03  -3.74657E+00   1.01476E-04  -4.24103E+00   1.40614E-04
 -3.57886E+00   6.20280E-03  -3.72314E+00   1.65480E-04  -4.21154E+00   1.21421E-04
 -3.54885E+00   6.63175E-03  -3.69945E+00   1.67470E-04  -4.18205E+00   1.13077E-04
 -3.51857E+00   7.32379E-03  -3.67575E+00   1.09451E-04  -4.15256E+00   1.36058E-04
 -3.48855E+00   8.14073E-03  -3.65232E+00   1.10388E-04  -4.12308E+00   1.44489E-04
 -3.45854E+00   8.51644E-03  -3.62862E+00   1.55311E-04  -4.09359E+00   1.51823E-04
 -3.42852E+00   9.18289E-03  -3.60519E+00   1.76288E-04  -4.06410E+00   1.77780E-04
 -3.39851E+00   9.99215E-03  -3.58149E+00   1.80442E-04  -4.03461E+00   1.80867E-04
 -3.36849E+00   1.07937E-02  -3.55806E+00   1.81909E-04  -4.00512E+00   2.01201E-04
 -3.33848E+00   1.13696E-02  -3.53437E+00   2.11246E-04  -3.97563E+00   2.14703E-04
 -3.30820E+00   1.20478E-02  -3.51093E+00   2.49291E-04  -3.94615E+00   2.34932E-04
 -3.27819E+00   1.30741E-02  -3.48724E+00   2.64834E-04  -3.91666E+00   2.71359E-04
 -3.24817E+00   1.39642E-02  -3.46380E+00   2.53344E-04  -3.88717E+00   3.01786E-04
 -3.21816E+00   1.47505E-02  -3.44011E+00   2.89065E-04  -3.85768E+00   3.11457E-04
 -3.18814E+00   1.58203E-02  -3.41641E+00   3.14116E-04  -3.82819E+00   3.17129E-04
 -3.15813E+00   1.69653E-02  -3.39298E+00   3.54122E-04  -3.79897E+00   3.59000E-04
 -3.12811E+00   1.83299E-02  -3.36928E+00   3.67443E-04  -3.76948E+00   4.11360E-04
 -3.09784E+00   1.96879E-02  -3.34585E+00   3.84337E-04  -3.73999E+00   4.40559E-04
 -3.06782E+00   2.09420E-02  -3.32216E+00   4.32399E-04  -3.71050E+00   4.97370E-04
 -3.03781E+00   2.22462E-02  -3.29872E+00   4.79276E-04  -3.68102E+00   5.48156E-04
 -3.00779E+00   2.35802E-02  -3.27503E+00   5.32647E-04  -3.65153E+00   6.32027E-04
 -2.97778E+00   2.47262E-02  -3.25159E+00   5.98692E-04  -3.62204E+00   7.48823E-04
 -2.94776E+00   2.63847E-02  -3.22790E+00   6.16647E-04  -3.59255E+00   8.13793E-04
 -2.91748E+00   2.82433E-02  -3.20447E+00   6.68863E-04  -3.56306E+00   8.53035E-04
 -2.88747E+00   2.98802E-02  -3.18077E+00   6.56079E-04  -3.53358E+00   9.27490E-04
 -2.85745E+00   3.18780E-02  -3.15707E+00   7.00095E-04  -3.50409E+00   1.00969E-03
 -2.82744E+00   3.37443E-02  -3.13364E+00   8.30485E-04  -3.47460E+00   1.00368E-03
 -2.79742E+00   3.58619E-02  -3.10995E+00   8.61936E-04  -3.44511E+00   1.06313E-03
 -2.76741E+00   3.78055E-02  -3.08651E+00   9.09655E-04  -3.41562E+00   1.19456E-03
 -2.73740E+00   3.98202E-02  -3.06282E+00   9.93837E-04  -3.38613E+00   1.25922E-03
 -2.70712E+00   4.24829E-02  -3.03939E+00   1.07860E-03  -3.35691E+00   1.29325E-03
 -2.67710E+00   4.47551E-02  -3.01569E+00   1.15944E-03  -3.32742E+00   1.36696E-03
 -2.64709E+00   4.65379E-02  -2.99226E+00   1.24115E-03  -3.29793E+00   1.54730E-03
 -2.61707E+00   4.85588E-02  -2.96856E+00   1.34320E-03  -3.26845E+00   1.64594E-03
 -2.58701E+00   5.11283E-02  -2.94513E+00   1.40828E-03  -3.23896E+00   1.77544E-03
 -2.55696E+00   5.37972E-02  -2.92143E+00   1.53996E-03  -3.20947E+00   1.96316E-03
 -2.52690E+00   5.59931E-02  -2.89800E+00   1.66199E-03  -3.17998E+00   2.13457E-03
 -2.49686E+00   5.82095E-02  -2.87430E+00   1.75510E-03  -3.15049E+00   2.20252E-03
 -2.46679E+00   6.08814E-02  -2.85061E+00   1.88098E-03  -3.12100E+00   2.49618E-03
 -2.43675E+00   6.41523E-02  -2.82718E+00   2.03329E-03  -3.09152E+00   2.74540E-03
 -2.40671E+00   6.73002E-02  -2.80348E+00   2.15037E-03  -3.06203E+00   3.16509E-03
 -2.37664E+00   6.99466E-02  -2.78005E+00   2.18800E-03  -3.03254E+00   3.42287E-03
 -2.34660E+00   7.26851E-02  -2.75635E+00   2.42173E-03  -3.00305E+00   3.86860E-03
 -2.31653E+00   7.60225E-02  -2.73292E+00   2.62329E-03  -2.97356E+00   4.39735E-03
 -2.28649E+00   7.87865E-02  -2.70922E+00   2.77618E-03  -2.94408E+00   4.59870E-03
 -2.25642E+00   8.14073E-02  -2.68579E+00   3.01594E-03  -2.91485E+00   4.87743E-03
 -2.22638E+00   8.47088E-02  -2.66210E+00   3.27567E-03  -2.88536E+00   5.35620E-03
 -2.19631E+00   8.74627E-02  -2.63866E+00   3.35034E-03  -2.85587E+00   5.68502E-03
 -2.16627E+00   9.07693E-02  -2.61497E+00   3.64589E-03  -2.82639E+00   6.23720E-03
 -2.13621E+00   9.46646E-02  -2.59138E+00   3.90569E-03  -2.79690E+00   6.77840E-03
 -2.10616E+00   9.78433E-02  -2.56781E+00   4.17175E-03  -2.76741E+00   7.26692E-03
 -2.07610E+00   1.00853E-01  -2.54425E+00   4.34076E-03  -2.73792E+00   8.00898E-03
 -2.04606E+00   1.04431E-01  -2.52066E+00   4.61830E-03  -2.70843E+00   8.81924E-03
 -2.01599E+00   1.08557E-01  -2.49709E+00   5.21360E-03  -2.67895E+00   9.45902E-03
 -1.98595E+00   1.12416E-01  -2.47350E+00   5.65716E-03  -2.64946E+00   1.02246E-02
 -1.95588E+00   1.16255E-01  -2.44994E+00   5.96164E-03  -2.62002E+00   1.11124E-02
 -1.92584E+00   1.20284E-01  -2.42635E+00   6.16748E-03  -2.59053E+00   1.19884E-02
 -1.89577E+00   1.23406E-01  -2.40278E+00   6.75952E-03  -2.56107E+00   1.29778E-02
 -1.86573E+00   1.27291E-01  -2.37919E+00   7.28945E-03  -2.53161E+00   1.40335E-02
 -1.83566E+00   1.31627E-01  -2.35563E+00   8.01650E-03  -2.50212E+00   1.47359E-02
 -1.80562E+00   1.35885E-01  -2.33206E+00   8.36151E-03  -2.47266E+00   1.59492E-02
 -1.77556E+00   1.39796E-01  -2.30847E+00   8.89100E-03  -2.44320E+00   1.74271E-02
 -1.74551E+00   1.43876E-01  -2.28491E+00   9.56431E-03  -2.41371E+00   1.85114E-02
 -1.71547E+00   1.47648E-01  -2.26132E+00   1.03676E-02  -2.38425E+00   1.98672E-02
 -1.68541E+00   1.51395E-01  -2.23776E+00   1.09756E-02  -2.35479E+00   2.11163E-02
 -1.65536E+00   1.54323E-01  -2.21417E+00   1.18290E-02  -2.32530E+00   2.23661E-02
 -1.62530E+00   1.58075E-01  -2.19060E+00   1.24507E-02  -2.29584E+00   2.41795E-02
 -1.59526E+00   1.62635E-01  -2.16701E+00   1.32788E-02  -2.26635E+00   2.59289E-02
 -1.56519E+00   1.66357E-01  -2.14345E+00   1.40232E-02  -2.23689E+00   2.71917E-02
 -1.53515E+00   1.70580E-01  -2.11988E+00   1.50895E-02  -2.20742E+00   2.90398E-02
 -1.50508E+00   1.74449E-01  -2.09629E+00   1.60795E-02  -2.17794E+00   3.12114E-02
 -1.47504E+00   1.78749E-01  -2.07273E+00   1.70767E-02  -2.14847E+00   3.36193E-02
 -1.44497E+00   1.82404E-01  -2.04914E+00   1.79905E-02  -2.11901E+00   3.56601E-02
 -1.41493E+00   1.85987E-01  -2.02557E+00   1.88846E-02  -2.08952E+00   3.77890E-02
 -1.38486E+00   1.89821E-01  -2.00198E+00   1.99392E-02  -2.06006E+00   4.03282E-02
 -1.35482E+00   1.93086E-01  -1.97842E+00   2.14681E-02  -2.03060E+00   4.31390E-02
 -1.32476E+00   1.97427E-01  -1.95485E+00   2.28358E-02  -2.00111E+00   4.56578E-02
 -1.29471E+00   2.00918E-01  -1.93126E+00   2.41519E-02  -1.97165E+00   4.82250E-02
 -1.26465E+00   2.03672E-01  -1.90770E+00   2.58109E-02  -1.94219E+00   5.11716E-02
 -1.23461E+00   2.07654E-01  -1.88411E+00   2.73398E-02  -1.91270E+00   5.40568E-02
